text	label
this is the first time i 've been unhappy with any AT_USER product ... disappointed , and the internet seems as confused as i am right now .	negative
after a week or so with AT_USER ios5 i 'm considering going back to jailbroken 4.2 - same features as 5 , plus more . not as stable , though .	negative
had issues with siri reaching network today . too many uses or my signal ? AT_USER	negative
the new ios5 completely failed at upgrading the phone . now i 'm stuck in this restore loop . thanks AT_USER for wasting my day . can i undo ?	negative
is it me or does iphone4s run a little warm sometimes ? AT_USER	negative
AT_USER wtf why can we not add the newsstand to a folder ? ! we are already in your walled garden , so please do n't remind us of it .	negative
AT_USER just now seeing none of my microsoft office programs work anymore after lion upgrade . why ? ?	negative
dear AT_USER i do n't want the newsstand icon on my screen . notcool	negative
AT_USER does take better quality photos than AT_USER iphone though . i give them that ! photograherseye	negative
ok AT_USER idk wth is up but after syncing my phone my album art is out of order ! wtf AT_USER	negative
AT_USER i 'm still waiting for you to deliver my phone to AT_USER	negative
asked siri `` where 's baby lisa ? '' and was told `` sorry , i 'm having trouble connecting to the network right now . '' AT_USER server fail . ios5	negative
only thing ios.5 has done is deleted my tiger woods game and made impossible to retrieve . thanks AT_USER	negative
yo , AT_USER this update is a disaster	negative
dear AT_USER you must let me turn off icloud to save bandwidth and not delete every document on my ipad . that 's bullshit !	negative
rt AT_USER dear AT_USER it 's me again . thank for beautiful new ios features . but i miss some of the old ones . lk making calls & texts & gt ; (	negative
rt AT_USER wow , worst AT_USER customer service experience ever . arrogant and inept . bad combo , biltmore apple store .	negative
wow , worst AT_USER customer service experience ever . arrogant and inept . bad combo , biltmore apple store .	negative
AT_USER AT_USER - why do n't you play nice and let me use hdmi from ipad ? pretty lame .	negative
warning : if iphone apps spontaneously loose data , it might not be the app 's fault - URL ios5downgrade AT_USER AT_USER	negative
AT_USER why does iphone4 plus ios5 equal half the battery life ?	negative
now AT_USER wo n't let me use credit on AT_USER unless i have a credit card . should have told me when i redeemed the cards . sound fair to you ?	negative
AT_USER AT_USER siri has worked for me less than 10 % of the time . if service does n't improve by monday , i 'm returning my iphone 4s .	negative
AT_USER rt AT_USER and again mobileme is down . issues when syncing , accessing mail ... is this a good premise for icloud ? AT_USER ...	negative
need AT_USER help ! ! installing new ios on iphone4 and am stuck on the find my iphone screen : ( i keep clicking next but it does n't work	negative
bummer that AT_USER icloud syncs on windows only w/ outlook ( not thunderbird ) & ie ( not firefox , chrome ) . sadmac	negative
disappointing visual merchandising , AT_USER simple , but lacks elegance . and sequence does n't even tell us about siri . URL	negative
has been on terminal hold with AT_USER support ! she must not be the only person having trouble with the new iphone and synching !	negative
AT_USER thanks apple for ios 5 and losing all my contacts !	negative
AT_USER give me my apps back ! ! !	negative
AT_USER AT_USER epicfail	negative
90 minutes after being at 100 % my iphone 4 ( post ios5 upgrade ) has lost 40 % of its charge and the AT_USER store folks are out of ideas .	negative
so `` cutting the cord '' makes podcasts even harder to manage ? ! ? no subscriptions ! wth , AT_USER URL ios5 ( via AT_USER	negative
in less than an hour my post- ios5 iphone has gone from 100 % to 73 % battery charge and the AT_USER store folks have no solution for me : (	negative
well AT_USER seems 2b screwing iphone 4s resellars . they still dont have 4s . yet were promised . similar 2 ma bell 's monopolistic prctices ?	negative
also AT_USER do n't forget AT_USER stop closing the app store after each bloody purchase ...	negative
AT_USER cu	negative
*sigh* AT_USER store seems stumped what to do about my catastrophically bad battery life after upgrading to ios5	negative
hmmmm a lot of siri features do n't work in canada . location and directions ? seriously AT_USER come on !	negative
AT_USER siri ca n't connect to the network -- it 's less useful that voicecontrol now ... : (	negative
AT_USER took my siri and made it exclusive to iphone 4s sorude	negative
total time on the phone with AT_USER 1 hour 27 minutes . let 's see how this goes .	negative
waited in line for nothing , fucking genius AT_USER called an app for `` john '' not `` jean '' stop fucking up my name im not a french boy . pcam ...	negative
it 's been 24hrs since i reported AT_USER theft of my iphone and AT_USER has done nothing . no return call as promised . nothing .	negative
this does not bode well . after charging all night , my AT_USER iphone 4s has 25 % battery after only 3hr off charger with no calls & light use	negative
houston we have a problem ! ! my ipad has been restoring for 12+ hours after installing AT_USER ios5 . this ca n't be right ... .	negative
siri went down for a little while last night . come on AT_USER get your shit together on this launch !	negative
installed io5 - fine on ipad but wiped wife 's iphone and restore from backup failed ! bigtrouble help AT_USER	negative
damn you ! ! ! AT_USER	negative
AT_USER i would have watched but the folks at AT_USER have a jihad against adobe flash . plse consider a youtube link in future on ur site	neutral
hey AT_USER androids releasing brand new state of the art phones , whens your new phone come out ? what 's that ? ( cont ) URL	neutral
.AT_USER has a record quarter and because a bunch of professional guessers ( aka analysts ) wanted more , its a disappointment wtf	neutral
interesting read on war b/w AT_USER & AT_USER URL -using latter , agree lack of innovation , but better specs at same price !	neutral
rt AT_USER the takeaway from the AT_USER earnings call ? even apple needs a new iphone release every 12 months to stay competitive . cc ...	neutral
the takeaway from the AT_USER earnings call ? even apple needs a new iphone release every 12 months to stay competitive . cc : AT_USER	neutral
today 's headline : AT_USER reports lower 4q earnings . headline in 3 months : AT_USER reports record q1 earnings .	neutral
win an AT_USER ipod touch from AT_USER get the AT_USER hello world baby memories app ! URL pampershelloapps ''	neutral
is it just a coincidence that AT_USER named their virtual assistant after tom and katie 's robot daughter ?	neutral
good or bad results for AT_USER ? depends on who you ask apparently URL	neutral
interesting times when increasing your revenue from $ 20b to $ 28b in a recession is considered a disappointment . AT_USER	neutral
rt AT_USER great tech war of 2012 URL AT_USER profiles AT_USER AT_USER AT_USER AT_USER on AT_USER /ht AT_USER ...	neutral
AT_USER gon na see if anyone stayed logged into their fb or twitter troublemaker	neutral
if you 've been struggling to get hold of me , i 'm back online with a new iphone - thanks AT_USER	neutral
hey AT_USER pretty much all your products are amazing . you blow minds every time you launch a new gizmo . that said , your hold music is crap .	neutral
amazing story of AT_USER and AT_USER URL	neutral
great tech war of 2012 URL AT_USER profiles AT_USER AT_USER AT_USER AT_USER on AT_USER /ht AT_USER	neutral
AT_USER so you 've made up with AT_USER	neutral
AT_USER to shut stores ! ! ! c'mon , only wednesday for AT_USER memorial .	neutral
AT_USER is the best android-powered company that is going against AT_USER	neutral
apple users get the official kalifornia cavi app on your apple device now on - powered by AT_USER - download it free URL	neutral
the official kalifornia cavi mobil app is now available on the app store - powered by AT_USER - download it free URL	neutral
win an AT_USER ipod touch from AT_USER get the AT_USER hello world baby memories app ! URL pampershelloapps	neutral
AT_USER ripsteve rt AT_USER steve jobs and the seven rules of success URL	neutral
stay young , stay foolish . but take ownership when u f*ck up , do n't complain , and never give up . resilience AT_USER	neutral
dear AT_USER i smell a lawsuit coming your way . cc : AT_USER motoactv	neutral
rt AT_USER i just paid someone to wait in line at the AT_USER store this morning for me on AT_USER putapriceonconvenience iphone htt ...	neutral
AT_USER why do n't you have a wireless remote for keynote presentations w a macbook air ? nobody wants to see the pith man navigate w a iphone	neutral
win an AT_USER ipod touch from AT_USER get the AT_USER hello world baby memories app ! URL pampershelloapps	neutral
